temp,rain,seed_type,yield
29.82,858.06,1,100.0
35.79,1346.93,0,71.5971
21.24,370.92,0,67.7305
33.86,825.97,0,85.3515
39.2,1473.19,0,60.5369
28.43,907.69,0,98.7768
38.03,462.16,1,67.1175
27.31,911.43,0,99.7715
34.81,479.05,1,81.6412
20.26,895.02,0,100.0
32.93,1340.56,1,89.8766
28.8,1072.68,1,97.9278
38.34,1499.05,0,62.1781
27.24,404.53,1,83.2921
33.9,756.98,1,92.7562
20.28,105.04,1,22.7597
28.33,769.97,1,100.0
35.51,174.0,1,30.901
21.73,1366.83,1,94.398
39.07,314.41,1,45.7265
23.1,831.43,0,100.0
30.25,1484.47,1,92.9864
33.74,199.68,1,38.5219
25.14,712.57,0,100.0
26.83,1311.96,0,91.7608
32.91,1418.11,0,77.3641
26.69,1120.09,1,97.3589
30.85,114.8,0,16.949
21.49,1275.06,1,95.4993
27.56,1499.24,1,92.8091
32.72,302.08,0,40.9834
37.95,1332.16,1,77.4357
22.67,1058.6,0,96.8281
39.66,1041.15,1,76.6571
21.66,658.47,0,100.0
21.69,945.5,1,99.454
31.12,831.22,0,92.1918
38.62,265.9,0,25.4923
33.84,1191.22,1,89.3984
29.72,1357.78,1,94.5067
23.41,771.35,0,100.0
34.49,176.74,1,32.9469
21.16,416.52,1,85.3918
39.5,910.57,1,78.621
31.94,734.22,0,90.1449
32.96,511.14,0,87.5942
33.39,558.53,0,86.5155
21.83,1396.92,0,90.0616
21.02,756.57,0,100.0
29.93,1131.67,0,90.5484
34.53,116.55,0,14.3509
22.97,1031.17,1,98.4259
23.27,1167.64,0,94.6472
34.07,964.88,0,83.5359
21.64,1485.66,0,88.2868
32.4,1339.97,1,91.2151
38.09,1206.78,1,78.5953
25.38,745.0,1,100.0
32.8,1315.42,1,90.5148
26.43,1313.9,1,95.0333
34.96,456.17,0,64.2407
26.93,637.01,1,100.0
33.38,332.07,1,63.8927
21.67,497.9,1,99.6323
35.57,395.66,1,66.7951
20.79,1210.68,1,96.2718
21.86,1357.3,0,90.854
24.77,1412.4,0,89.7519
37.37,1205.18,1,80.4179
34.83,1180.02,1,87.0618
27.59,261.3,1,56.6144
35.34,106.72,1,19.1059
26.87,1173.55,1,96.7174
26.02,1020.22,1,98.5574
30.42,961.53,1,99.2617
30.32,210.38,1,45.5817
31.76,148.8,0,21.0661
24.23,1247.28,1,95.8326
30.07,339.28,0,54.8761
33.48,721.89,1,93.808
26.61,890.91,1,100.0
24.18,461.81,0,90.453
26.35,1463.62,0,88.7276
21.94,263.18,0,43.864
38.22,825.31,0,74.4478
39.24,450.4,1,61.2092
37.94,953.56,1,82.0039
31.93,1245.91,0,83.2591
24.86,1257.45,1,95.7106
22.36,1032.41,0,97.3518
36.37,735.54,0,79.0633
33.02,1070.45,0,84.0492
37.55,155.84,0,16.0494
22.96,1301.8,1,95.1784
23.1,962.68,1,99.2478
33.25,287.96,1,56.7658
37.03,515.11,0,77.4219
36.45,823.86,1,86.3682
38.43,867.29,0,73.9306
34.37,297.27,0,36.9302
37.08,1226.11,1,80.8934
39.43,457.54,1,61.3369
28.94,641.24,1,100.0
23.49,447.07,1,90.7371
39.17,774.49,1,79.5795
33.64,1481.33,0,74.2637
21.61,701.69,1,100.0
23.66,570.33,0,100.0
36.17,581.79,0,79.5664
32.43,1355.88,1,90.9547
28.92,1419.84,1,93.762
32.39,804.83,1,96.5163
31.79,858.46,1,98.016
38.81,562.9,1,80.4646
26.59,461.18,1,93.2057
35.17,1453.07,0,71.0141
25.55,261.77,0,43.6276
34.44,913.74,0,83.623
28.32,1346.73,0,90.268
33.83,1447.59,1,86.3662
23.64,735.15,0,100.0
39.76,914.0,1,77.9385
27.54,448.87,0,87.2185
22.22,1276.41,1,95.483
35.75,769.92,0,80.6187
28.44,1203.65,1,96.3562
28.14,1389.57,0,89.8524
39.62,673.43,1,78.4406
22.72,285.24,0,47.5397
37.36,186.94,1,30.2062
20.56,686.44,1,100.0
30.37,1312.94,0,85.8181
22.04,149.17,0,24.8621
28.99,1393.32,0,87.658
24.96,398.45,1,82.2291
39.2,346.77,1,49.1666
21.35,679.4,0,100.0
25.69,739.2,1,100.0
28.37,1306.21,0,90.9573
22.6,207.1,0,34.5162
29.83,1286.41,1,95.3631
30.79,1217.12,1,96.1945
28.32,546.53,1,100.0
26.93,1306.47,1,95.1223
30.27,627.39,1,100.0
28.66,1092.11,1,97.6947
21.6,1402.13,0,89.9574
32.57,871.37,0,88.5761
26.77,206.44,0,34.4062
38.3,832.64,1,81.7565
28.66,158.11,1,34.2561
36.68,958.83,1,85.0849
31.79,1100.65,1,95.6256
23.51,802.1,0,100.0
39.87,1276.98,1,73.2995
28.98,150.4,0,24.0847
20.89,210.94,0,35.1566
36.79,334.59,1,54.5835
21.82,1127.02,0,95.4596
24.19,323.08,0,55.7697
24.16,705.63,1,100.0
30.46,1472.23,0,82.4077
35.75,1401.25,1,82.1025
30.9,290.66,1,62.9758
23.72,301.64,1,65.2862
34.78,1474.18,0,71.5773
22.99,808.15,1,100.0
28.98,417.1,1,85.4917
28.75,211.99,0,34.2682
28.13,1032.17,0,97.0215
36.48,472.34,1,74.3103
36.27,1156.15,1,83.7629
29.61,578.97,1,100.0
23.47,1435.66,0,89.2869
37.18,1291.92,1,79.8581
29.99,1099.37,0,91.0273
21.12,562.83,1,100.0
30.61,1088.01,1,97.7439
24.37,1418.13,1,93.7825
24.41,990.44,0,98.1912
23.4,582.15,1,100.0
38.46,131.7,0,12.7703
35.77,158.46,0,18.1987
26.62,572.85,1,100.0
30.42,1117.02,0,89.5992
39.62,1214.07,1,74.676
32.98,510.44,0,87.538
28.31,1459.49,0,88.0317
27.19,917.29,1,99.7925
27.99,1002.89,0,97.9421
30.55,1277.97,1,95.4643
27.6,114.22,1,24.7483
30.3,1398.4,1,94.0191
34.92,703.73,0,82.6936
24.14,1096.35,0,96.0731
39.3,328.25,1,46.7311
27.04,751.34,1,100.0
20.58,1022.93,1,98.5248
37.82,434.81,1,64.4124
38.8,915.76,1,80.3101
39.18,690.44,0,72.0556
29.76,133.64,1,28.9556
24.13,219.2,0,36.5334
24.51,1437.3,0,89.254
33.88,437.85,1,78.8708
21.82,1162.89,0,94.7422
30.89,446.85,1,90.699
30.99,174.68,0,25.6258
20.76,1043.12,0,97.1376
27.32,405.84,1,83.5226
25.6,1231.36,1,96.0236
28.07,129.65,1,28.09
29.82,816.09,1,100.0
21.42,546.28,1,100.0
27.32,704.09,1,100.0
29.25,1383.13,1,94.2025
27.07,792.49,1,100.0
32.23,619.19,1,96.9197
20.51,579.64,0,100.0
33.77,641.41,0,85.5836
28.86,520.51,1,100.0
37.51,1439.9,1,77.2546
37.95,882.81,1,82.6215
38.84,1065.55,0,69.586
34.78,1027.93,1,89.0115
22.87,1406.24,1,93.9251
37.88,1183.1,0,69.6271
35.5,204.03,1,36.2546
21.93,193.94,0,32.3236
21.85,1265.12,1,95.6185
29.83,1094.75,1,97.6631
22.98,1225.36,0,93.4927
35.79,1030.74,1,86.4566
32.61,1171.05,1,92.7137
29.26,136.01,0,21.5215
26.0,179.36,1,38.8607
33.66,438.76,0,65.5028
35.72,1132.96,1,85.4158
37.56,500.02,0,76.0973
31.65,1498.14,1,91.1849
24.67,1001.58,0,97.9684
31.52,226.36,0,32.4179
36.45,1361.65,1,80.8232
34.37,1024.05,1,90.0899
29.56,543.78,0,96.0902
34.15,495.24,1,86.6795
32.16,454.03,0,73.7959
36.01,1017.57,0,77.6247
26.5,669.29,0,100.0
31.07,932.08,0,91.674
24.08,523.65,0,100.0
25.24,803.28,1,100.0
29.46,382.98,1,79.5215
33.84,1349.49,1,87.5109
30.94,222.06,1,48.1125
24.78,1247.14,0,93.0572
35.36,311.03,0,37.2259
32.38,1335.99,0,80.3179
30.05,1491.5,0,83.0449
21.85,928.89,1,99.6533
31.21,327.87,0,49.6527
31.12,1002.61,0,90.1448
31.57,1048.4,1,96.7994
36.19,320.9,0,37.1296
36.49,250.77,0,27.6013
30.26,198.15,0,30.0352
23.84,649.58,0,100.0
21.88,1442.74,0,89.1452
35.21,1333.4,1,84.2804
29.78,1488.38,0,83.7796
38.23,219.11,0,21.581
33.82,1362.68,0,76.2074
32.37,1343.0,1,91.265
25.81,549.48,0,100.0
22.24,1111.05,0,95.779
20.46,1342.3,0,91.1541
25.45,1218.62,1,96.1766
28.6,1441.41,0,87.6789
25.12,826.93,1,100.0
26.9,1256.93,1,95.7169
29.08,1151.58,0,92.2793
27.16,1303.53,1,95.1577
23.04,205.34,1,44.49
35.12,392.55,1,67.8221
20.52,374.18,1,77.9823
39.19,805.36,0,72.0159
21.86,1461.39,0,88.7722
26.31,1344.34,1,94.6679
39.53,1459.46,0,59.9831
35.19,902.66,1,89.4834
37.19,388.08,1,60.4903
27.98,746.32,0,100.0
26.91,950.55,1,99.3934
38.28,1307.73,1,76.9074
27.94,946.43,0,99.0713
39.74,446.95,1,59.0148
21.19,790.41,1,100.0
30.46,112.46,0,16.9008
31.6,1313.31,0,82.734
25.49,167.98,1,36.3954
23.96,355.65,1,74.7384
24.31,142.87,1,30.955
26.75,848.32,1,100.0
25.86,1334.36,0,91.3128
32.46,1011.53,0,86.6169
29.36,939.69,0,95.8002
36.81,790.04,0,77.9635
30.49,1345.08,0,84.8685
33.72,870.57,1,93.2052
34.85,598.5,0,82.8653
24.23,1177.01,1,96.6758
35.63,1449.4,1,81.8211
30.39,331.13,0,52.2641
28.57,859.73,0,98.5817
30.96,784.65,1,100.0
37.56,1277.66,0,68.545
22.91,436.73,0,84.1822
20.65,1072.8,1,97.9264
25.11,609.73,1,100.0
28.27,1358.02,1,94.5038
30.35,1133.28,1,97.2007
21.97,423.24,0,80.8109
22.61,660.45,0,100.0
29.15,583.29,0,97.1316
31.5,773.1,0,91.2456
22.44,601.69,1,100.0
20.1,244.81,1,53.043
25.06,211.26,1,45.7729
23.57,257.84,1,55.8644
34.23,1084.27,0,80.7477
21.45,854.62,0,100.0
22.04,641.39,0,100.0
37.19,1328.43,0,68.444
21.79,950.6,1,99.3928
34.97,130.99,1,23.8738
26.83,1092.99,1,97.6841
27.58,590.89,1,100.0
23.51,657.53,0,100.0
27.6,1154.28,0,94.9143
30.0,225.31,1,48.8165
36.14,377.77,1,62.4499
32.64,540.67,1,95.9058
36.95,595.84,1,85.12
35.76,140.13,0,16.1066
39.85,1291.72,0,62.5418
32.02,679.13,0,89.9513
23.04,1185.61,0,94.2878
39.37,626.97,1,79.0663
38.14,1061.78,0,71.4095
33.03,1117.49,1,92.3085
34.87,1224.09,1,86.4237
35.96,424.46,1,69.5736
33.16,1324.66,1,89.4981
36.75,983.37,0,76.4459
39.6,919.67,1,78.272
20.59,1102.59,0,95.9482
28.13,1386.21,1,94.1655
20.66,258.9,0,43.1505
28.24,1070.44,1,97.9547
37.12,1155.06,0,72.0921
24.81,1242.75,1,95.8871
31.24,364.35,1,75.5303
36.26,147.5,1,25.2349
23.45,781.82,1,100.0
34.25,906.96,0,84.2343
26.1,353.74,1,74.4044
25.1,958.28,1,99.3006
28.55,561.02,0,98.6127
36.71,1473.36,1,78.8543
36.85,1077.43,1,83.2424
36.89,282.6,1,46.7929
23.37,110.85,0,18.4756
22.24,1453.58,0,88.9284
32.97,725.56,1,95.082
26.12,911.94,1,99.8567
33.94,546.49,0,85.1441
24.68,1043.82,1,98.2741
34.23,871.12,0,84.4201
28.45,1373.23,1,94.3213
34.37,1061.59,0,80.8466
21.06,722.94,1,100.0
31.12,1424.32,0,81.7043
33.66,972.15,1,92.4798
28.97,1432.85,0,86.9193
20.82,478.82,1,96.2931
31.19,225.81,1,48.5555
23.47,1087.86,0,96.2428
26.27,590.85,0,100.0
35.74,1341.8,0,71.8053
32.8,776.75,1,95.5047
34.26,1303.22,1,87.0142
31.48,876.71,0,91.3111
20.97,293.93,1,63.6847
27.57,992.1,1,98.8948
21.92,215.9,0,35.9838
37.67,1120.53,0,71.4129
36.72,1311.43,1,80.7733
39.2,1045.19,1,77.7684
21.46,1110.15,0,95.7971
29.75,907.6,0,95.4659
39.78,266.96,1,37.5352
38.66,460.91,1,64.6138
34.25,214.42,0,26.8002
39.99,1298.76,0,62.0568
21.21,907.19,1,99.9138
36.0,341.45,1,57.7884
37.46,785.26,1,83.8419
39.4,358.61,1,49.9669
40.0,1036.75,1,75.8596
31.19,1274.3,1,95.0301
29.17,179.11,0,28.4546
32.65,576.89,0,88.3738
26.69,232.73,0,38.7883
35.02,1117.9,0,78.0937
31.01,328.79,0,50.3072
28.12,900.45,0,99.682
32.29,1032.18,1,95.1886
34.56,307.76,1,56.9085
27.21,1106.49,0,95.8701
30.99,401.01,1,82.6769
29.19,673.81,1,100.0
35.16,1036.09,0,79.3791
39.5,1175.95,0,65.7264
36.58,364.48,1,59.2503
20.19,1159.82,0,94.8036
28.94,1235.04,1,95.9795
30.4,185.08,1,40.1005
38.38,1087.07,1,79.3027
35.03,1414.91,0,72.1288
23.28,798.19,0,100.0
31.41,1345.02,0,82.5676
25.46,479.85,0,94.962
33.45,1068.19,1,91.8624
34.45,857.15,1,91.3732
38.68,346.4,1,50.6656
26.95,1293.39,1,95.2793
33.46,476.63,1,86.4575
27.9,718.3,1,100.0
29.42,604.63,1,100.0
21.8,937.32,0,99.2537
30.04,725.45,1,100.0
29.97,908.35,0,94.9124
37.18,1229.05,0,70.4637
26.15,1170.6,0,94.588
21.22,712.45,0,100.0
27.94,1488.37,0,88.2325
21.17,275.01,1,59.5856
33.27,1365.64,1,88.7472
23.44,1396.97,1,94.0364
24.45,114.15,0,19.0255
39.98,746.03,1,77.5453
35.51,154.91,1,27.5076
24.54,221.16,1,47.9175
22.93,307.88,1,66.379
27.99,770.09,0,100.0
22.5,1091.33,0,96.1735
29.64,986.03,0,94.1701
21.24,1217.97,0,93.6405
27.99,1393.81,1,94.0743
32.01,392.41,0,61.3786
29.85,422.77,1,86.4843
22.59,845.91,1,100.0
33.94,323.08,0,42.5117
29.31,1353.29,0,87.6665
29.95,347.4,1,73.2949
35.02,391.06,0,52.3369
24.66,421.2,1,86.2098
36.49,1126.69,0,74.2386
20.14,1070.1,1,97.9588
22.85,390.66,0,72.6657
24.09,724.08,1,100.0
23.95,426.51,0,81.6275
33.66,985.16,0,84.1568
30.67,613.99,0,93.3312
22.56,1003.94,0,97.9212
25.39,406.77,0,76.6922
31.85,1221.33,1,94.022
35.05,1061.92,0,79.1246
29.55,689.35,1,100.0
30.81,1351.1,1,94.5868
25.92,1281.81,1,95.4183
26.14,1119.07,0,95.6186
21.92,785.25,0,100.0
29.27,1036.2,1,98.3656
25.79,552.49,0,100.0
32.58,730.42,1,96.0381
30.45,607.72,0,93.8803
25.26,1446.17,0,89.0765
32.71,901.03,0,88.1964
32.06,959.05,1,96.6299
38.27,1047.71,0,71.3605
33.55,212.42,1,41.3225
20.46,330.97,1,70.4203
35.15,1253.98,1,85.3741
39.28,1217.01,0,65.4621
33.62,1118.48,0,81.5837
26.63,654.57,1,100.0
37.54,1131.02,1,80.8802
32.76,1174.38,1,92.3126
32.92,412.42,1,78.1541
29.88,759.44,1,100.0
36.58,907.81,1,85.9644
24.93,883.32,1,100.0
34.48,224.64,0,27.7305
24.62,568.93,1,100.0
22.93,757.58,0,100.0
23.05,555.36,1,100.0
24.84,1047.81,1,98.2263
24.12,1047.33,1,98.232
24.56,945.2,1,99.4575
38.34,504.64,0,74.1523
31.13,587.01,1,99.6834
28.3,709.67,1,100.0
23.97,757.9,1,100.0
24.34,175.01,0,29.1676
20.31,305.06,1,65.8855
38.8,632.24,1,80.4993
24.43,1140.07,0,95.1987
27.02,646.73,1,100.0
24.1,1086.27,0,96.2746
23.4,1121.6,1,97.3408
38.36,732.82,0,74.0938
31.97,191.44,1,39.8723
20.1,234.45,0,39.0756
20.67,114.53,1,24.8142
27.93,1458.26,0,88.8348
34.96,391.02,0,52.5126
28.27,525.89,1,100.0
35.47,880.67,0,81.3225
33.29,819.74,1,94.2763
32.6,491.15,1,92.1425
39.83,1212.94,0,64.1552
31.99,793.91,1,97.5265
25.85,1412.79,1,93.8465
32.77,882.92,0,88.075
25.71,1151.72,0,94.9656
34.32,685.85,1,91.7114
25.1,791.26,0,100.0
33.77,1455.94,1,86.3954
35.36,1335.06,1,83.8736
22.62,1420.74,0,89.5852
33.18,644.59,1,94.541
38.37,223.03,0,21.7557
28.85,1218.39,1,96.1794
34.8,719.56,0,82.9925
39.53,482.81,1,63.8859
27.1,948.72,1,99.4153
30.16,966.56,0,93.2633
27.9,1145.67,0,95.0866
23.0,163.11,1,35.3406
25.61,1223.1,0,93.538
25.3,411.21,0,77.802
27.17,839.75,1,100.0
23.54,256.94,0,42.8229
33.72,644.43,0,85.6985
30.09,188.9,0,28.8533
24.19,1314.89,1,95.0213
32.44,634.47,0,88.9051
38.09,922.37,0,74.3171
24.24,663.31,1,100.0
25.52,702.44,0,100.0
33.14,1333.88,1,89.4398
21.62,348.39,1,73.4677
20.89,1156.38,1,96.9234
33.98,1470.65,1,85.7146
34.2,1095.34,0,80.5852
32.77,1364.12,0,78.794
20.85,1259.97,0,92.8007
26.28,943.05,0,99.139
24.33,283.43,1,61.4101
34.29,1026.11,0,81.7453
22.01,412.79,1,84.739
26.31,100.45,0,16.7422
23.35,574.23,1,100.0
23.86,826.12,0,100.0
39.83,1337.99,0,61.6643
23.69,512.02,1,100.0
37.12,232.55,0,24.6144
38.22,882.51,1,81.939
34.95,1015.71,0,80.3022
31.95,950.62,0,89.1007
23.79,661.64,1,100.0
20.72,598.74,0,100.0
31.51,1040.58,0,88.4091
36.67,906.94,1,85.751
21.63,706.34,1,100.0
21.54,110.9,0,18.4836
32.84,954.45,0,86.8105
31.95,385.61,0,60.1241
35.02,1426.82,1,83.6175
20.35,1385.77,0,90.2845
32.0,217.22,0,30.4062
24.15,296.7,0,49.4493
25.59,594.22,0,100.0
20.84,1320.15,1,94.9582
20.83,173.03,0,28.8378
29.56,1046.71,1,98.2395
29.92,831.01,1,100.0
27.71,1102.89,1,97.5654
30.82,644.12,0,92.9549
21.37,1385.39,0,90.2921
38.1,1204.59,0,68.6524
34.42,1009.53,0,81.7686
39.89,928.67,1,77.4221
38.86,701.06,1,80.3404
33.48,335.23,0,45.9267
31.09,167.29,0,24.4389
30.84,1358.9,0,83.7198
37.27,1094.64,0,72.9333
37.5,960.41,0,75.0516
23.91,354.95,1,74.6169
31.67,1143.76,1,95.3891
31.62,1381.39,0,81.3318
28.58,310.9,0,51.4939
35.81,1242.39,1,83.8557
32.0,876.96,0,89.9984
36.92,1334.06,1,80.0003
32.67,899.01,1,95.8367
37.2,167.76,1,27.329
27.19,581.29,0,100.0
21.3,1156.35,0,94.873
35.85,108.24,0,12.3739
28.1,483.72,0,95.5501
38.83,1345.94,0,64.01
25.06,1146.01,1,97.0479
36.8,1327.02,0,69.4679
33.84,799.39,0,85.4104
25.13,1226.22,0,93.4756
25.46,889.49,1,100.0
25.61,1325.39,0,91.4921
36.4,116.18,1,19.73
36.57,1376.41,0,69.0401
28.28,284.38,1,61.6166
25.25,657.72,0,100.0
33.69,992.75,1,92.1742
31.43,156.87,1,33.404
22.83,1475.92,0,88.4815
26.1,1031.22,0,97.3756
25.81,602.72,1,100.0
38.15,350.8,0,37.2335
33.49,977.94,1,92.8406
29.08,1153.85,0,92.2161
37.56,1228.99,0,69.5133
20.9,647.04,1,100.0
29.91,834.21,1,100.0
22.47,1484.92,1,92.981
37.8,548.24,0,75.4931
22.7,1195.25,1,96.4571
22.59,1229.29,1,96.0485
21.7,1161.98,1,96.8563
22.74,1106.82,1,97.5181
28.71,1175.19,1,96.6977
31.94,278.46,1,58.0768
37.52,932.29,1,83.306
29.66,164.36,1,35.6118
27.39,320.36,1,68.5633
34.92,1250.13,1,85.9979
20.9,188.07,1,40.748
36.44,796.14,0,78.907
24.13,1103.52,0,95.9296
26.45,482.92,0,95.7307
26.8,578.2,1,100.0
36.62,100.96,1,16.9552
34.9,831.47,1,90.2438
32.0,1330.0,1,92.3299
23.6,606.75,0,100.0
26.79,310.28,1,66.7987
38.16,1355.93,1,76.6192
23.98,222.72,0,37.1199
30.3,620.05,1,100.0
20.33,957.67,0,98.8467
25.76,309.18,0,52.2948
22.54,1104.96,0,95.9008
20.13,219.28,0,36.5461
38.43,910.11,1,81.3108
37.78,416.71,0,48.1964
35.86,488.03,0,66.5214
25.62,143.36,1,31.0606
30.24,471.33,0,84.5163
33.62,989.25,1,92.3834
31.83,861.59,1,97.913
20.9,308.02,0,52.0056
28.54,843.27,0,98.6458
21.85,788.92,0,100.0
30.04,1014.4,0,92.5996
36.08,893.61,0,79.7991
37.23,327.67,1,52.4373
26.88,748.43,1,100.0
36.22,1051.0,1,85.1496
30.08,732.32,1,100.0
35.53,1319.32,0,72.7985
28.34,1174.14,1,96.7103
30.05,1430.49,0,84.2768
23.91,1160.07,1,96.8791
36.48,308.73,1,51.9469
25.91,359.95,1,75.4915
24.05,263.46,1,57.0824
39.4,1051.39,0,68.4724
31.07,563.57,0,92.3231
25.04,611.73,0,100.0
30.22,760.42,0,94.4608
39.74,717.93,1,78.1494
28.7,1381.11,0,88.6203
30.65,856.47,1,100.0
25.98,1089.48,1,97.7263
21.58,1031.18,0,97.3765
32.52,538.77,0,88.7116
33.68,1250.17,1,89.0972
31.11,945.85,0,91.3108
27.43,1150.09,0,94.9982
27.92,233.39,0,38.8991
29.62,513.75,0,95.9618
25.14,1436.57,0,89.2685
20.08,1246.65,0,93.0669
36.11,214.27,1,36.944
27.11,927.23,1,99.6732
38.63,593.54,1,80.9313
26.24,1404.2,0,89.9159
21.38,1213.98,1,96.2323
21.93,271.47,1,58.8195
24.54,1246.16,1,95.846
35.71,1405.97,0,70.606
32.44,1278.8,1,91.8433
20.57,135.21,0,22.5351
34.93,1208.55,1,86.4818
24.53,522.14,1,100.0
27.29,1096.02,1,97.6478
36.27,1103.72,0,75.2395
34.67,832.89,0,83.3169
36.76,766.63,1,85.6065
21.07,1094.78,0,96.1045
22.31,901.76,0,99.9647
29.98,457.18,1,92.5061
28.74,1385.64,0,88.432
29.82,503.85,0,95.4478
39.05,394.92,0,41.1365
23.2,360.7,1,75.6231
25.28,157.34,1,34.0904
20.28,730.66,0,100.0
39.61,1124.57,0,66.4806
35.95,877.81,1,87.6222
29.2,1112.28,1,97.4526
25.12,742.66,0,100.0
28.05,675.58,1,100.0
28.04,105.22,1,22.7987
27.55,1103.87,0,95.9226
37.1,869.47,0,77.2596
22.4,1453.88,0,88.9225
22.42,1260.59,0,92.7882
37.17,804.82,0,77.0641
29.62,1206.19,1,96.3257
22.67,466.0,0,91.4998
31.97,376.59,0,58.1551
38.13,1110.69,1,79.6562
32.88,1497.62,1,88.1362
31.4,1027.16,0,88.9608
38.0,661.24,1,82.4933
20.65,482.43,1,96.9252
39.77,232.3,0,20.4878
25.05,1379.8,0,90.4039
39.97,829.47,1,77.5759
31.57,1499.53,0,79.0954
22.25,829.2,1,100.0
39.63,1217.67,1,74.6156
21.96,1453.62,0,88.9276
22.37,1322.09,0,91.5583
29.35,1055.09,1,98.1389
35.14,126.57,0,15.0676
35.79,453.39,0,60.8334
21.66,675.08,1,100.0
31.59,1396.0,1,92.5788
31.45,461.21,0,77.8257
32.45,799.5,0,88.8668
38.43,392.0,1,57.0042
23.87,1065.09,1,98.019
31.52,348.17,1,71.8911
29.22,827.53,1,100.0
29.76,895.14,1,100.0
35.77,695.2,0,80.5844
36.67,532.04,1,85.8275
25.14,933.86,1,99.5937
24.4,1239.64,0,93.2073
39.2,1013.3,1,78.1437
23.58,1201.27,0,93.9746
23.84,950.93,0,98.9814
33.59,786.01,1,93.5212
22.3,1312.24,0,91.7552
21.88,214.8,0,35.7994
26.69,835.97,0,100.0
26.16,356.8,0,64.2
28.25,451.56,0,86.9972
35.16,466.17,0,65.3141
21.74,1309.61,1,95.0847
21.94,1407.28,1,93.9127
36.51,1085.65,0,75.0111
26.24,980.38,0,98.3925
26.85,1368.03,0,90.6394
30.61,1390.99,1,94.1081
29.08,1414.05,1,93.8314
29.24,423.63,1,86.6358
23.63,151.2,1,32.7593
22.36,1221.35,0,93.573
29.16,705.29,0,97.0965
33.49,179.99,1,35.1095
31.35,714.36,0,91.6193
37.92,1375.64,1,77.0021
22.07,1281.95,1,95.4166
27.24,1054.83,0,96.9033
23.14,1327.02,1,94.8757
20.14,261.88,1,56.7416
26.17,966.01,1,99.2079
33.52,387.84,0,56.0759
34.6,1290.07,0,75.6908
36.34,920.73,1,86.3934
28.13,872.55,1,100.0
35.09,148.91,1,26.9894
33.47,764.0,1,93.8225
30.02,1480.83,1,93.03
37.24,1245.0,1,80.2604
36.59,1428.45,0,67.9671
39.86,675.01,1,77.857
37.67,171.48,1,27.2358
24.02,786.0,1,100.0
33.16,1339.03,1,89.339
31.89,1231.87,1,93.7912
34.71,825.54,1,90.7324
27.7,463.0,1,93.5243
39.45,1142.41,1,75.9687
27.07,979.7,0,98.406
25.5,720.69,1,100.0
37.27,1006.88,0,74.6856
25.06,1184.51,0,94.3097
28.85,337.51,0,57.351
31.18,482.05,1,96.1493
26.3,417.79,1,85.6127
26.66,137.78,1,29.8523
36.09,589.16,0,79.7635
35.46,774.86,0,81.3574
27.49,844.93,0,100.0
34.59,620.62,1,91.0301
31.61,361.14,0,55.8662
24.95,941.17,1,99.506
39.52,834.81,1,78.6991
36.23,140.85,0,15.748
29.17,177.51,1,38.46
21.75,101.83,1,22.0634
24.37,1235.12,1,95.9786
36.77,539.92,0,78.0784
36.04,1331.3,1,82.2161
27.22,422.65,1,86.4629
32.63,704.63,0,88.418
37.82,1394.34,1,77.0253
25.62,697.86,1,100.0
37.28,1143.79,0,71.9357
24.37,1299.96,0,92.0009
38.07,375.19,1,56.0598
25.29,569.94,0,100.0
35.65,1092.2,1,86.0657
36.36,197.74,0,21.9319
20.42,979.6,1,99.0448
20.9,1225.87,0,93.4826
33.64,934.85,0,85.1998
27.83,1467.45,1,93.1905
31.84,746.08,1,97.905
24.04,374.84,0,68.7093
37.26,130.42,0,13.6846
25.27,400.95,1,82.6659
28.94,1017.42,1,98.5909
34.12,762.28,0,84.7093
37.1,132.1,1,21.6373
33.37,1175.95,0,81.047
28.2,360.02,1,75.5037
20.58,664.88,1,100.0
26.68,1158.7,0,94.8259
29.62,991.11,0,94.1335
38.83,939.6,0,72.136
37.66,658.78,0,75.8477
37.25,897.98,0,76.8652
23.75,746.41,1,100.0
31.96,923.55,1,97.3063
39.2,243.44,0,22.3976
38.18,447.84,1,64.7577
38.7,724.25,1,80.7413
38.33,807.03,0,74.1667
29.79,192.59,0,29.8063
32.56,1155.37,1,93.0371
22.38,141.95,1,30.7553
25.35,794.34,1,100.0
30.55,1165.89,1,96.8093
28.83,1123.05,0,93.4706
36.11,419.2,1,68.3077
29.25,706.0,1,100.0
33.2,1066.14,0,83.6805
37.36,1328.7,0,68.0272
29.58,819.7,0,96.0396
23.78,1313.62,0,91.7276
35.84,1200.23,1,84.3043
24.91,1427.51,1,93.6699
29.85,826.96,1,100.0
38.96,1491.39,0,60.764
31.02,1022.58,1,98.4877
39.93,922.67,0,69.7208
24.0,360.67,0,65.1666
29.22,1342.45,1,94.6906
20.1,1098.54,1,97.6175
23.09,967.04,0,98.6592
22.48,606.24,0,100.0
36.67,1008.56,0,76.1585
32.14,937.36,1,96.6991
27.62,406.52,0,76.6307
38.21,601.5,1,81.9873
27.05,1456.67,0,88.8665
20.59,936.14,0,99.2772
36.06,485.25,0,65.2424
36.09,1055.66,0,76.6712
38.49,136.06,0,13.1634
37.33,979.14,1,83.2313
24.3,881.8,1,100.0
20.09,509.09,0,100.0
21.57,1426.32,0,89.4736
34.0,1161.29,1,89.3754
38.67,276.84,0,26.4557
